 i 	 x 	 y 	 xe 	 ye
0	180	0.000314488	-1	-1	
1	177.16	0.000315294	-1	-1	
2	174.32	0.00031772	-1	-1	
3	171.5	0.000321801	-1	-1	
4	168.7	0.000327593	-1	-1	
5	165.92	0.000335182	-1	-1	
6	163.19	0.000344687	-1	-1	
7	160.49	0.000356263	-1	-1	
8	157.84	0.000370105	-1	-1	
9	155.23	0.000386443	-1	-1	
10	152.68	0.000405542	-1	-1	
11	150.19	0.000427688	-1	-1	
12	147.75	0.000453172	-1	-1	
13	145.37	0.00048227	-1	-1	
14	143.06	0.000515215	-1	-1	
15	140.8	0.000552165	-1	-1	
16	138.6	0.000593171	-1	-1	
17	136.46	0.000638146	-1	-1	
18	134.38	0.000686834	-1	-1	
19	132.36	0.000738786	-1	-1	
20	130.4	0.000793348	-1	-1	
21	128.49	0.000849656	-1	-1	
22	126.64	0.000906647	-1	-1	
23	124.83	0.000963081	-1	-1	
24	123.08	0.00101757	-1	-1	
25	121.37	0.00106865	-1	-1	
26	119.71	0.0011148	-1	-1	
27	118.1	0.00115453	-1	-1	
28	116.53	0.00118645	-1	-1	
29	114.99	0.00120934	-1	-1	
30	113.5	0.00122217	-1	-1	
31	112.05	0.00122422	-1	-1	
32	110.62	0.00121507	-1	-1	
33	109.24	0.00119465	-1	-1	
34	107.88	0.00116324	-1	-1	
35	106.56	0.0011215	-1	-1	
36	105.26	0.00107039	-1	-1	
37	104	0.00101119	-1	-1	
38	102.76	0.000945422	-1	-1	
39	101.54	0.000874809	-1	-1	
40	100.35	0.000801188	-1	-1	
41	99.19	0.000726454	-1	-1	
42	98.04	0.000652485	-1	-1	
43	96.92	0.000581073	-1	-1	
44	95.81	0.000513858	-1	-1	
45	94.73	0.00045228	-1	-1	
46	93.66	0.000397525	-1	-1	
47	92.61	0.000350502	-1	-1	
48	91.58	0.000311814	-1	-1	
49	90.57	0.000281759	-1	-1	
50	89.56	0.000260327	-1	-1	
51	88.58	0.000247224	-1	-1	
52	87.61	0.000241898	-1	-1	
53	86.65	0.000243572	-1	-1	
54	85.7	0.000251287	-1	-1	
55	84.77	0.000263952	-1	-1	
56	83.84	0.000280387	-1	-1	
57	82.93	0.000299377	-1	-1	
58	82.03	0.000319714	-1	-1	
59	81.14	0.000340244	-1	-1	
60	80.26	0.000359899	-1	-1	
61	79.39	0.000377735	-1	-1	
62	78.53	0.000392951	-1	-1	
63	77.68	0.000404909	-1	-1	
64	76.83	0.000413144	-1	-1	
65	76	0.000417362	-1	-1	
66	75.17	0.000417443	-1	-1	
67	74.35	0.000413425	-1	-1	
68	73.54	0.000405491	-1	-1	
69	72.73	0.000393948	-1	-1	
70	71.93	0.000379209	-1	-1	
71	71.14	0.000361767	-1	-1	
72	70.35	0.000342168	-1	-1	
73	69.57	0.00032099	-1	-1	
74	68.79	0.000298818	-1	-1	
75	68.02	0.000276226	-1	-1	
76	67.26	0.000253752	-1	-1	
77	66.5	0.000231889	-1	-1	
78	65.75	0.000211067	-1	-1	
79	65	0.000191647	-1	-1	
80	64.25	0.000173915	-1	-1	
81	63.51	0.000158078	-1	-1	
82	62.78	0.000144267	-1	-1	
83	62.05	0.000132536	-1	-1	
84	61.32	0.000122873	-1	-1	
85	60.59	0.000115204	-1	-1	
86	59.87	0.000109401	-1	-1	
87	59.16	0.000105297	-1	-1	
88	58.45	0.000102688	-1	-1	
89	57.74	0.000101353	-1	-1	
90	57.03	0.000101054	-1	-1	
91	56.33	0.000101555	-1	-1	
92	55.63	0.000102623	-1	-1	
93	54.93	0.000104039	-1	-1	
94	54.24	0.000105602	-1	-1	
95	53.55	0.000107138	-1	-1	
96	52.86	0.000108498	-1	-1	
97	52.18	0.000109563	-1	-1	
98	51.5	0.000110245	-1	-1	
99	50.82	0.000110485	-1	-1	
100	50.14	0.000110254	-1	-1	
101	49.47	0.000109549	-1	-1	
102	48.79	0.000108389	-1	-1	
103	48.12	0.000106814	-1	-1	
104	47.45	0.000104881	-1	-1	
105	46.79	0.000102658	-1	-1	
106	46.12	0.000100222	-1	-1	
107	45.46	9.76543e-05	-1	-1	
108	44.8	9.50369e-05	-1	-1	
109	44.14	9.24495e-05	-1	-1	
110	43.49	8.99667e-05	-1	-1	
111	42.83	8.76551e-05	-1	-1	
112	42.18	8.55723e-05	-1	-1	
113	41.53	8.37647e-05	-1	-1	
114	40.88	8.22672e-05	-1	-1	
115	40.23	8.11027e-05	-1	-1	
116	39.59	8.02817e-05	-1	-1	
117	38.94	7.98034e-05	-1	-1	
118	38.3	7.96561e-05	-1	-1	
119	37.66	7.98182e-05	-1	-1	
120	37.02	8.02596e-05	-1	-1	
121	36.38	8.0943e-05	-1	-1	
