 i 	 x 	 y 	 xe 	 ye
156	14.05	1.8552e-05	-1	-1	
157	13.46	1.91507e-05	-1	-1	
158	12.88	1.97567e-05	-1	-1	
159	12.29	2.03681e-05	-1	-1	
160	11.7	2.09822e-05	-1	-1	
161	11.12	2.15967e-05	-1	-1	
162	10.53	2.22085e-05	-1	-1	
163	9.94	2.28147e-05	-1	-1	
164	9.36	2.34121e-05	-1	-1	
165	8.77	2.39973e-05	-1	-1	
166	8.19	2.45668e-05	-1	-1	
167	7.6	2.51171e-05	-1	-1	
168	7.01	2.56447e-05	-1	-1	
169	6.43	2.61458e-05	-1	-1	
170	5.84	2.66171e-05	-1	-1	
171	5.26	2.70551e-05	-1	-1	
172	4.68	2.74566e-05	-1	-1	
173	4.09	2.78185e-05	-1	-1	
174	3.51	2.81382e-05	-1	-1	
175	2.92	2.84132e-05	-1	-1	
176	2.34	2.86412e-05	-1	-1	
177	1.75	2.88204e-05	-1	-1	
178	1.17	2.89495e-05	-1	-1	
179	0.58	2.90274e-05	-1	-1	
180	0	2.90534e-05	-1	-1	
