 i 	 x 	 y 	 xe 	 ye
0	180	0.000335133	-1	-1	
1	176.68	0.000335814	-1	-1	
2	173.36	0.000337802	-1	-1	
3	170.08	0.000340932	-1	-1	
4	166.83	0.000344936	-1	-1	
5	163.63	0.000349452	-1	-1	
6	160.5	0.000354037	-1	-1	
7	157.42	0.000358186	-1	-1	
8	154.43	0.000361361	-1	-1	
9	151.51	0.000363017	-1	-1	
10	148.68	0.000362638	-1	-1	
11	145.94	0.000359775	-1	-1	
12	143.28	0.000354078	-1	-1	
13	140.71	0.000345325	-1	-1	
14	138.23	0.00033345	-1	-1	
15	135.84	0.00031855	-1	-1	
16	133.53	0.000300889	-1	-1	
17	131.3	0.00028089	-1	-1	
18	129.16	0.000259111	-1	-1	
19	127.09	0.000236217	-1	-1	
20	125.09	0.000212941	-1	-1	
21	123.16	0.000190044	-1	-1	
22	121.3	0.000168271	-1	-1	
23	119.5	0.000148313	-1	-1	
24	117.76	0.000130764	-1	-1	
25	116.08	0.000116095	-1	-1	
26	114.46	0.000104626	-1	-1	
27	112.88	9.65123e-05	-1	-1	
28	111.35	9.17415e-05	-1	-1	
29	109.87	9.01403e-05	-1	-1	
30	108.43	9.1391e-05	-1	-1	
31	107.03	9.50577e-05	-1	-1	
32	105.67	0.000100618	-1	-1	
33	104.34	0.000107498	-1	-1	
34	103.05	0.000115109	-1	-1	
35	101.79	0.000122881	-1	-1	
36	100.56	0.00013029	-1	-1	
37	99.36	0.000136883	-1	-1	
38	98.19	0.00014229	-1	-1	
39	97.04	0.000146241	-1	-1	
40	95.92	0.000148561	-1	-1	
41	94.82	0.000149176	-1	-1	
42	93.74	0.0001481	-1	-1	
43	92.68	0.000145432	-1	-1	
44	91.64	0.000141343	-1	-1	
45	90.62	0.000136058	-1	-1	
46	89.62	0.000129846	-1	-1	
47	88.64	0.000123001	-1	-1	
48	87.67	0.000115823	-1	-1	
49	86.71	0.000108607	-1	-1	
50	85.77	0.000101623	-1	-1	
51	84.85	9.51104e-05	-1	-1	
52	83.93	8.92606e-05	-1	-1	
53	83.03	8.42172e-05	-1	-1	
54	82.14	8.00711e-05	-1	-1	
55	81.27	7.68617e-05	-1	-1	
56	80.4	7.458e-05	-1	-1	
57	79.54	7.3175e-05	-1	-1	
58	78.7	7.25604e-05	-1	-1	
59	77.86	7.2623e-05	-1	-1	
60	77.03	7.32304e-05	-1	-1	
61	76.21	7.42393e-05	-1	-1	
62	75.4	7.55031e-05	-1	-1	
63	74.6	7.68777e-05	-1	-1	
64	73.8	7.82276e-05	-1	-1	
65	73.02	7.943e-05	-1	-1	
66	72.24	8.03787e-05	-1	-1	
67	71.46	8.09862e-05	-1	-1	
68	70.69	8.11859e-05	-1	-1	
69	69.93	8.09321e-05	-1	-1	
70	69.18	8.02006e-05	-1	-1	
71	68.43	7.89877e-05	-1	-1	
72	67.68	7.73086e-05	-1	-1	
73	66.94	7.51953e-05	-1	-1	
74	66.21	7.26943e-05	-1	-1	
75	65.48	6.98636e-05	-1	-1	
76	64.76	6.67694e-05	-1	-1	
77	64.04	6.34832e-05	-1	-1	
78	63.32	6.00784e-05	-1	-1	
79	62.61	5.66278e-05	-1	-1	
80	61.9	5.32003e-05	-1	-1	
81	61.2	4.98595e-05	-1	-1	
82	60.5	4.66611e-05	-1	-1	
83	59.81	4.36526e-05	-1	-1	
84	59.11	4.08716e-05	-1	-1	
85	58.43	3.83464e-05	-1	-1	
86	57.74	3.60956e-05	-1	-1	
87	57.06	3.41288e-05	-1	-1	
88	56.38	3.24472e-05	-1	-1	
89	55.7	3.10448e-05	-1	-1	
90	55.03	2.99091e-05	-1	-1	
91	54.36	2.90224e-05	-1	-1	
92	53.69	2.83626e-05	-1	-1	
93	53.03	2.79046e-05	-1	-1	
94	52.37	2.76209e-05	-1	-1	
95	51.71	2.74828e-05	-1	-1	
96	51.05	2.7461e-05	-1	-1	
97	50.39	2.75265e-05	-1	-1	
98	49.74	2.76515e-05	-1	-1	
99	49.09	2.78095e-05	-1	-1	
100	48.44	2.79764e-05	-1	-1	
101	47.8	2.81305e-05	-1	-1	
102	47.15	2.82532e-05	-1	-1	
103	46.51	2.83286e-05	-1	-1	
104	45.87	2.83445e-05	-1	-1	
105	45.23	2.82916e-05	-1	-1	
106	44.59	2.81636e-05	-1	-1	
107	43.96	2.79573e-05	-1	-1	
108	43.32	2.7672e-05	-1	-1	
109	42.69	2.73093e-05	-1	-1	
110	42.06	2.68725e-05	-1	-1	
111	41.43	2.63667e-05	-1	-1	
112	40.8	2.5798e-05	-1	-1	
113	40.18	2.51734e-05	-1	-1	
114	39.55	2.45005e-05	-1	-1	
115	38.93	2.37869e-05	-1	-1	
116	38.31	2.30404e-05	-1	-1	
117	37.69	2.22688e-05	-1	-1	
118	37.07	2.14794e-05	-1	-1	
119	36.45	2.06792e-05	-1	-1	
120	35.83	1.98748e-05	-1	-1	
121	35.21	1.90727e-05	-1	-1	
122	34.6	1.82784e-05	-1	-1	
123	33.99	1.74976e-05	-1	-1	
124	33.37	1.67351e-05	-1	-1	
125	32.76	1.59958e-05	-1	-1	
126	32.15	1.52839e-05	-1	-1	
127	31.54	1.46036e-05	-1	-1	
128	30.93	1.39586e-05	-1	-1	
129	30.32	1.33525e-05	-1	-1	
130	29.71	1.27886e-05	-1	-1	
131	29.11	1.22697e-05	-1	-1	
132	28.5	1.17988e-05	-1	-1	
133	27.9	1.1378e-05	-1	-1	
134	27.29	1.10096e-05	-1	-1	
135	26.69	1.06952e-05	-1	-1	
136	26.09	1.04361e-05	-1	-1	
137	25.49	1.02332e-05	-1	-1	
138	24.88	1.00869e-05	-1	-1	
139	24.28	9.99709e-06	-1	-1	
140	23.68	9.96327e-06	-1	-1	
141	23.08	9.98432e-06	-1	-1	
142	22.49	1.00587e-05	-1	-1	
143	21.89	1.01843e-05	-1	-1	
144	21.29	1.03585e-05	-1	-1	
145	20.69	1.05785e-05	-1	-1	
146	20.1	1.08407e-05	-1	-1	
147	19.5	1.11415e-05	-1	-1	
148	18.9	1.14769e-05	-1	-1	
149	18.31	1.18427e-05	-1	-1	
150	17.71	1.22344e-05	-1	-1	
151	17.12	1.26477e-05	-1	-1	
152	16.53	1.30781e-05	-1	-1	
153	15.93	1.35212e-05	-1	-1	
154	15.34	1.39729e-05	-1	-1	
155	14.75	1.4429e-05	-1	-1	
156	14.15	1.48857e-05	-1	-1	
157	13.56	1.53396e-05	-1	-1	
158	12.97	1.57874e-05	-1	-1	
159	12.38	1.62261e-05	-1	-1	
160	11.79	1.66532e-05	-1	-1	
161	11.2	1.70665e-05	-1	-1	
162	10.6	1.74641e-05	-1	-1	
163	10.01	1.78444e-05	-1	-1	
164	9.42	1.82059e-05	-1	-1	
165	8.83	1.85478e-05	-1	-1	
166	8.24	1.88692e-05	-1	-1	
167	7.65	1.91693e-05	-1	-1	
168	7.07	1.94479e-05	-1	-1	
169	6.48	1.97045e-05	-1	-1	
170	5.89	1.9939e-05	-1	-1	
171	5.3	2.01512e-05	-1	-1	
172	4.71	2.03411e-05	-1	-1	
173	4.12	2.05085e-05	-1	-1	
174	3.53	2.06536e-05	-1	-1	
175	2.94	2.07763e-05	-1	-1	
176	2.35	2.08767e-05	-1	-1	
177	1.77	2.09547e-05	-1	-1	
178	1.18	2.10104e-05	-1	-1	
179	0.59	2.10438e-05	-1	-1	
180	0	2.1055e-05	-1	-1	
