 i 	 x 	 y 	 xe 	 ye
0	105	8.91424e-05	0	0.000144393	
1	107	9.42526e-05	0	0.000152585	
2	109	4.35655e-05	0	0.000146669	
3	111	9.85648e-05	0	0.000134974	
4	113	6.64857e-05	0	0.000128255	
5	115	0.000122222	0	0.000113144	
6	117	7.73203e-05	0	9.31341e-05	
7	119	5.85623e-05	0	9.21568e-05	
8	121	0.000127875	0	7.52187e-05	
9	123	0.000122389	0	6.74008e-05	
10	125	8.02721e-05	0	4.908e-05	
11	127	6.94799e-05	0	4.83813e-05	
12	129	5.02805e-05	0	5.80475e-05	
13	131	6.71771e-05	0	5.21673e-05	
14	133	9.50921e-05	0	4.64096e-05	
15	135	4.65528e-05	0	4.30983e-05	
16	137	3.6499e-05	0	4.56921e-05	
17	139	6.11539e-05	0	6.59119e-05	
18	141	7.04073e-05	0	5.83721e-05	
19	143	5.09832e-05	0	7.02048e-05	
20	145	9.29239e-05	0	8.12003e-05	
21	147	4.56063e-05	0	8.55752e-05	
22	149	4.85868e-05	0	7.2295e-05	
23	151	4.00702e-05	0	0.000106824	
24	153	3.90045e-05	0	0.000141266	
25	155	5.6352e-05	0	0.000180978	
