 i 	 x 	 y 	 xe 	 ye
155	14.64	1.29489e-05	-1	-1	
156	14.05	1.22196e-05	-1	-1	
157	13.46	1.14793e-05	-1	-1	
158	12.88	1.07349e-05	-1	-1	
159	12.29	9.99283e-06	-1	-1	
160	11.7	9.25901e-06	-1	-1	
161	11.12	8.53905e-06	-1	-1	
162	10.53	7.83802e-06	-1	-1	
163	9.94	7.16047e-06	-1	-1	
164	9.36	6.51038e-06	-1	-1	
165	8.77	5.89121e-06	-1	-1	
166	8.19	5.30585e-06	-1	-1	
167	7.6	4.75668e-06	-1	-1	
168	7.01	4.24559e-06	-1	-1	
169	6.43	3.77401e-06	-1	-1	
170	5.84	3.34295e-06	-1	-1	
171	5.26	2.95309e-06	-1	-1	
172	4.68	2.60478e-06	-1	-1	
173	4.09	2.29816e-06	-1	-1	
174	3.51	2.03317e-06	-1	-1	
175	2.92	1.80961e-06	-1	-1	
176	2.34	1.62724e-06	-1	-1	
177	1.75	1.48577e-06	-1	-1	
178	1.17	1.38495e-06	-1	-1	
179	0.58	1.32454e-06	-1	-1	
180	0	1.30442e-06	-1	-1	
