 i 	 x 	 y 	 xe 	 ye
166	8.07	1.71637e-05	-1	-1	
167	7.49	1.54611e-05	-1	-1	
168	6.92	1.38426e-05	-1	-1	
169	6.34	1.23183e-05	-1	-1	
170	5.76	1.08975e-05	-1	-1	
171	5.19	9.58836e-06	-1	-1	
172	4.61	8.39828e-06	-1	-1	
173	4.03	7.33371e-06	-1	-1	
174	3.46	6.40021e-06	-1	-1	
175	2.88	5.60256e-06	-1	-1	
176	2.3	4.94469e-06	-1	-1	
177	1.73	4.42977e-06	-1	-1	
178	1.15	4.06026e-06	-1	-1	
179	0.58	3.83787e-06	-1	-1	
180	0	3.76362e-06	-1	-1	
