 i 	 x 	 y 	 xe 	 ye
0	180	0.000893054	-1	-1	
1	177.13	0.000895364	-1	-1	
2	174.27	0.000902325	-1	-1	
3	171.43	0.000914031	-1	-1	
4	168.61	0.000930645	-1	-1	
5	165.82	0.000952409	-1	-1	
6	163.06	0.000979654	-1	-1	
7	160.35	0.00101281	-1	-1	
8	157.68	0.00105241	-1	-1	
9	155.06	0.00109908	-1	-1	
10	152.49	0.00115354	-1	-1	
11	149.99	0.00121654	-1	-1	
12	147.54	0.00128885	-1	-1	
13	145.15	0.00137119	-1	-1	
14	142.82	0.00146415	-1	-1	
15	140.56	0.00156811	-1	-1	
16	138.35	0.00168314	-1	-1	
17	136.21	0.00180894	-1	-1	
18	134.13	0.00194473	-1	-1	
19	132.1	0.00208922	-1	-1	
20	130.14	0.00224055	-1	-1	
21	128.22	0.00239631	-1	-1	
22	126.37	0.00255353	-1	-1	
23	124.56	0.00270879	-1	-1	
24	122.81	0.00285827	-1	-1	
25	121.1	0.00299793	-1	-1	
26	119.45	0.00312364	-1	-1	
27	117.83	0.00323134	-1	-1	
28	116.26	0.00331726	-1	-1	
29	114.73	0.00337806	-1	-1	
30	113.24	0.00341105	-1	-1	
31	111.79	0.00341426	-1	-1	
32	110.37	0.00338662	-1	-1	
33	108.98	0.00332799	-1	-1	
34	107.63	0.00323922	-1	-1	
35	106.31	0.00312212	-1	-1	
36	105.02	0.00297942	-1	-1	
37	103.75	0.00281463	-1	-1	
38	102.52	0.00263196	-1	-1	
39	101.31	0.00243613	-1	-1	
40	100.12	0.0022322	-1	-1	
41	98.96	0.00202535	-1	-1	
42	97.81	0.00182074	-1	-1	
43	96.69	0.00162324	-1	-1	
44	95.59	0.00143737	-1	-1	
45	94.51	0.00126702	-1	-1	
46	93.45	0.00111547	-1	-1	
47	92.4	0.000985164	-1	-1	
48	91.37	0.000877764	-1	-1	
49	90.36	0.00079407	-1	-1	
50	89.36	0.000734058	-1	-1	
51	88.38	0.00069692	-1	-1	
52	87.41	0.000681141	-1	-1	
53	86.45	0.000684597	-1	-1	
54	85.51	0.000704667	-1	-1	
55	84.58	0.000738363	-1	-1	
56	83.66	0.000782462	-1	-1	
57	82.75	0.000833634	-1	-1	
58	81.85	0.000888575	-1	-1	
59	80.97	0.000944118	-1	-1	
60	80.09	0.000997341	-1	-1	
61	79.22	0.00104565	-1	-1	
62	78.36	0.00108684	-1	-1	
63	77.51	0.00111916	-1	-1	
64	76.67	0.00114132	-1	-1	
65	75.84	0.00115251	-1	-1	
66	75.01	0.00115238	-1	-1	
67	74.19	0.00114102	-1	-1	
68	73.38	0.00111892	-1	-1	
69	72.58	0.00108692	-1	-1	
70	71.78	0.00104614	-1	-1	
71	70.99	0.000997926	-1	-1	
72	70.21	0.000943762	-1	-1	
73	69.43	0.000885236	-1	-1	
74	68.65	0.000823955	-1	-1	
75	67.89	0.000761491	-1	-1	
76	67.12	0.000699331	-1	-1	
77	66.37	0.00063883	-1	-1	
78	65.61	0.000581181	-1	-1	
79	64.87	0.000527385	-1	-1	
80	64.12	0.000478235	-1	-1	
81	63.39	0.000434313	-1	-1	
82	62.65	0.000395986	-1	-1	
83	61.92	0.000363415	-1	-1	
84	61.2	0.000336575	-1	-1	
85	60.48	0.000315267	-1	-1	
86	59.76	0.000299148	-1	-1	
87	59.04	0.000287756	-1	-1	
88	58.33	0.000280536	-1	-1	
89	57.63	0.000276874	-1	-1	
90	56.92	0.000276115	-1	-1	
91	56.22	0.000277599	-1	-1	
92	55.52	0.00028068	-1	-1	
93	54.83	0.000284743	-1	-1	
94	54.14	0.000289228	-1	-1	
95	53.45	0.000293641	-1	-1	
96	52.76	0.000297561	-1	-1	
97	52.08	0.000300648	-1	-1	
98	51.4	0.00030265	-1	-1	
99	50.72	0.000303394	-1	-1	
100	50.05	0.00030279	-1	-1	
101	49.37	0.000300821	-1	-1	
102	48.7	0.000297537	-1	-1	
103	48.03	0.000293044	-1	-1	
104	47.37	0.000287498	-1	-1	
105	46.7	0.000281086	-1	-1	
106	46.04	0.000274024	-1	-1	
107	45.38	0.000266541	-1	-1	
108	44.72	0.00025887	-1	-1	
109	44.07	0.000251239	-1	-1	
110	43.41	0.000243862	-1	-1	
111	42.76	0.000236935	-1	-1	
112	42.11	0.000230627	-1	-1	
113	41.46	0.000225078	-1	-1	
114	40.81	0.000220395	-1	-1	
115	40.16	0.000216653	-1	-1	
116	39.52	0.00021389	-1	-1	
117	38.87	0.000212116	-1	-1	
118	38.23	0.000211304	-1	-1	
119	37.59	0.000211404	-1	-1	
120	36.95	0.000212338	-1	-1	
121	36.31	0.000214007	-1	-1	
122	35.68	0.000216295	-1	-1	
123	35.04	0.000219073	-1	-1	
124	34.41	0.000222205	-1	-1	
125	33.77	0.000225549	-1	-1	
126	33.14	0.000228962	-1	-1	
127	32.51	0.000232307	-1	-1	
128	31.88	0.000235452	-1	-1	
129	31.25	0.000238274	-1	-1	
130	30.62	0.000240666	-1	-1	
131	30	0.000242531	-1	-1	
132	29.37	0.000243793	-1	-1	
133	28.75	0.00024439	-1	-1	
134	28.12	0.000244282	-1	-1	
135	27.5	0.000243445	-1	-1	
136	26.88	0.000241875	-1	-1	
137	26.25	0.000239589	-1	-1	
138	25.63	0.000236619	-1	-1	
139	25.01	0.000233016	-1	-1	
140	24.39	0.000228848	-1	-1	
141	23.78	0.000224195	-1	-1	
142	23.16	0.000219152	-1	-1	
143	22.54	0.000213824	-1	-1	
144	21.92	0.000208326	-1	-1	
145	21.31	0.000202777	-1	-1	
146	20.69	0.000197305	-1	-1	
147	20.08	0.000192034	-1	-1	
148	19.46	0.000187093	-1	-1	
149	18.85	0.000182604	-1	-1	
150	18.24	0.000178686	-1	-1	
151	17.63	0.000175447	-1	-1	
152	17.01	0.000172989	-1	-1	
153	16.4	0.000171399	-1	-1	
154	15.79	0.000170748	-1	-1	
155	15.18	0.000171096	-1	-1	
156	14.57	0.000172481	-1	-1	
157	13.96	0.000174924	-1	-1	
158	13.35	0.000178428	-1	-1	
159	12.74	0.000182974	-1	-1	
160	12.13	0.000188525	-1	-1	
161	11.52	0.000195023	-1	-1	
162	10.92	0.000202392	-1	-1	
163	10.31	0.000210539	-1	-1	
164	9.7	0.000219353	-1	-1	
165	9.09	0.000228712	-1	-1	
166	8.49	0.000238478	-1	-1	
167	7.88	0.000248506	-1	-1	
168	7.27	0.000258641	-1	-1	
169	6.66	0.000268726	-1	-1	
170	6.06	0.000278601	-1	-1	
171	5.45	0.000288108	-1	-1	
172	4.85	0.000297093	-1	-1	
173	4.24	0.00030541	-1	-1	
174	3.63	0.000312921	-1	-1	
175	3.03	0.000319502	-1	-1	
176	2.42	0.000325044	-1	-1	
177	1.82	0.000329454	-1	-1	
178	1.21	0.000332658	-1	-1	
179	0.61	0.000334602	-1	-1	
180	0	0.000335254	-1	-1	
