 i 	 x 	 y 	 xe 	 ye
0	180	0.000130008	-1	-1	
1	176.68	0.000130469	-1	-1	
2	173.36	0.000131856	-1	-1	
3	170.08	0.000134177	-1	-1	
4	166.83	0.000137445	-1	-1	
5	163.63	0.000141676	-1	-1	
6	160.5	0.000146891	-1	-1	
7	157.42	0.000153112	-1	-1	
8	154.43	0.000160361	-1	-1	
9	151.51	0.000168655	-1	-1	
10	148.68	0.000178006	-1	-1	
11	145.94	0.000188415	-1	-1	
12	143.28	0.000199869	-1	-1	
13	140.71	0.000212334	-1	-1	
14	138.23	0.000225751	-1	-1	
15	135.84	0.000240034	-1	-1	
16	133.53	0.000255061	-1	-1	
17	131.3	0.000270678	-1	-1	
18	129.16	0.00028669	-1	-1	
19	127.09	0.00030287	-1	-1	
20	125.09	0.000318952	-1	-1	
21	123.16	0.000334646	-1	-1	
22	121.3	0.000349636	-1	-1	
23	119.5	0.000363592	-1	-1	
24	117.76	0.000376179	-1	-1	
25	116.08	0.000387069	-1	-1	
26	114.46	0.000395955	-1	-1	
27	112.88	0.000402558	-1	-1	
28	111.35	0.000406645	-1	-1	
29	109.87	0.000408035	-1	-1	
30	108.43	0.000406611	-1	-1	
31	107.03	0.000402328	-1	-1	
32	105.67	0.000395215	-1	-1	
33	104.34	0.000385376	-1	-1	
34	103.05	0.000372989	-1	-1	
35	101.79	0.000358301	-1	-1	
36	100.56	0.000341617	-1	-1	
37	99.36	0.000323293	-1	-1	
38	98.19	0.000303722	-1	-1	
39	97.04	0.00028332	-1	-1	
40	95.92	0.000262516	-1	-1	
41	94.82	0.000241732	-1	-1	
42	93.74	0.000221378	-1	-1	
43	92.68	0.000201833	-1	-1	
44	91.64	0.000183437	-1	-1	
45	90.62	0.000166485	-1	-1	
46	89.62	0.000151213	-1	-1	
47	88.64	0.000137799	-1	-1	
48	87.67	0.000126357	-1	-1	
49	86.71	0.000116937	-1	-1	
50	85.77	0.000109527	-1	-1	
51	84.85	0.000104054	-1	-1	
52	83.93	0.000100395	-1	-1	
53	83.03	9.83803e-05	-1	-1	
54	82.14	9.78026e-05	-1	-1	
55	81.27	9.84274e-05	-1	-1	
56	80.4	0.000100002	-1	-1	
57	79.54	0.000102266	-1	-1	
58	78.7	0.000104958	-1	-1	
59	77.86	0.000107829	-1	-1	
60	77.03	0.000110645	-1	-1	
61	76.21	0.000113195	-1	-1	
62	75.4	0.000115299	-1	-1	
63	74.6	0.000116807	-1	-1	
64	73.8	0.000117604	-1	-1	
65	73.02	0.000117613	-1	-1	
66	72.24	0.000116789	-1	-1	
67	71.46	0.000115125	-1	-1	
68	70.69	0.000112642	-1	-1	
69	69.93	0.000109391	-1	-1	
70	69.18	0.000105448	-1	-1	
71	68.43	0.000100908	-1	-1	
72	67.68	9.58799e-05	-1	-1	
