 i 	 x 	 y 	 xe 	 ye
0	105	0.000169937	0	0.000154288	
1	107	0.000194245	0	0.000157716	
2	109	0.000201427	0	0.000150022	
3	111	0.000263083	0	0.000136304	
4	113	0.000234641	0	0.000124936	
5	115	0.00021968	0	0.000109123	
6	117	0.000223531	0	9.04102e-05	
7	119	0.000260197	0	8.95015e-05	
8	121	0.000322804	0	7.41622e-05	
9	123	0.000363729	0	6.63291e-05	
10	125	0.000436089	0	4.74363e-05	
11	127	0.000493345	0	4.67464e-05	
12	129	0.000531112	0	5.60525e-05	
13	131	0.000632083	0	5.1041e-05	
14	133	0.000739752	0	4.53962e-05	
15	135	0.000752069	0	4.24793e-05	
16	137	0.000746463	0	4.43632e-05	
17	139	0.000827714	0	6.19467e-05	
18	141	0.000873976	0	5.55293e-05	
19	143	0.000868427	0	6.53392e-05	
20	145	0.000804033	0	7.64743e-05	
21	147	0.000805053	0	7.31544e-05	
22	149	0.00088996	0	6.96585e-05	
23	151	0.000909722	0	9.56656e-05	
24	153	0.000873383	0	0.00010208	
25	155	0.000855045	0	0.000115652	
