 i 	 x 	 y 	 xe 	 ye
0	180	0.00270735	-1	-1	
1	175.99	0.00270491	-1	-1	
2	172.01	0.00269723	-1	-1	
3	168.07	0.00268331	-1	-1	
4	164.21	0.00266169	-1	-1	
5	160.44	0.00263081	-1	-1	
6	156.78	0.00258936	-1	-1	
7	153.24	0.00253673	-1	-1	
8	149.83	0.00247337	-1	-1	
9	146.55	0.00240093	-1	-1	
10	143.42	0.00232225	-1	-1	
11	140.42	0.00224094	-1	-1	
12	137.55	0.0021607	-1	-1	
13	134.82	0.00208441	-1	-1	
14	132.21	0.00201322	-1	-1	
15	129.73	0.0019459	-1	-1	
16	127.36	0.00187874	-1	-1	
17	125.1	0.00180617	-1	-1	
18	122.94	0.00172208	-1	-1	
19	120.88	0.00162159	-1	-1	
20	118.9	0.00150283	-1	-1	
21	117.02	0.00136813	-1	-1	
22	115.21	0.00122417	-1	-1	
23	113.47	0.00108093	-1	-1	
24	111.8	0.000949712	-1	-1	
25	110.2	0.000840744	-1	-1	
26	108.65	0.000761134	-1	-1	
27	107.16	0.000713728	-1	-1	
28	105.71	0.000697083	-1	-1	
29	104.32	0.000706348	-1	-1	
30	102.97	0.000734603	-1	-1	
31	101.66	0.000774174	-1	-1	
32	100.39	0.000817697	-1	-1	
33	99.16	0.000858935	-1	-1	
34	97.96	0.000893501	-1	-1	
35	96.79	0.000919546	-1	-1	
36	95.65	0.000938206	-1	-1	
37	94.54	0.000953449	-1	-1	
38	93.45	0.000971003	-1	-1	
39	92.39	0.000996428	-1	-1	
40	91.35	0.00103284	-1	-1	
41	90.34	0.0010792	-1	-1	
42	89.34	0.00112989	-1	-1	
43	88.36	0.00117604	-1	-1	
44	87.4	0.00120812	-1	-1	
45	86.46	0.00121891	-1	-1	
46	85.53	0.00120573	-1	-1	
47	84.62	0.0011711	-1	-1	
48	83.72	0.00112186	-1	-1	
49	82.84	0.00106707	-1	-1	
50	81.97	0.00101579	-1	-1	
51	81.11	0.000975327	-1	-1	
52	80.27	0.000950447	-1	-1	
53	79.43	0.000943305	-1	-1	
