 i 	 x 	 y 	 xe 	 ye
0	105	7.01968e-05	0	1.66346e-05	
1	107	7.66082e-05	0	1.78328e-05	
2	109	7.10943e-05	0	1.77179e-05	
3	111	7.87816e-05	0	1.84008e-05	
4	113	5.56662e-05	0	1.70522e-05	
5	115	8.43762e-05	0	1.85472e-05	
6	117	7.3212e-05	0	1.94559e-05	
7	119	0.000107339	0	2.0412e-05	
8	121	9.93868e-05	0	2.11111e-05	
9	123	0.000133946	0	2.46505e-05	
10	125	0.000137767	0	2.49589e-05	
11	127	9.99168e-05	0	2.48417e-05	
12	129	0.00018429	0	3.0097e-05	
13	131	0.000171974	0	3.12048e-05	
14	133	0.000168075	0	2.74149e-05	
15	135	0.000210515	0	3.22472e-05	
16	137	0.000203118	0	3.20237e-05	
17	139	0.00024462	0	3.6984e-05	
18	141	0.000223396	0	3.77926e-05	
19	143	0.000269514	0	4.18523e-05	
20	145	0.000290759	0	4.01079e-05	
21	147	0.000259358	0	4.4123e-05	
22	149	0.000350636	0	4.88626e-05	
23	151	0.000345095	0	5.00892e-05	
24	153	0.000357145	0	5.21673e-05	
25	155	0.000275548	0	6.40397e-05	
