 i 	 x 	 y 	 xe 	 ye
0	180	0.00112283	-1	-1	
1	176.31	0.00112373	-1	-1	
2	172.63	0.00112631	-1	-1	
3	169	0.00113011	-1	-1	
4	165.41	0.00113445	-1	-1	
5	161.9	0.00113841	-1	-1	
6	158.48	0.00114091	-1	-1	
7	155.14	0.00114076	-1	-1	
8	151.91	0.0011368	-1	-1	
9	148.79	0.00112792	-1	-1	
10	145.78	0.0011132	-1	-1	
11	142.88	0.00109199	-1	-1	
12	140.1	0.00106394	-1	-1	
13	137.43	0.00102902	-1	-1	
14	134.87	0.000987539	-1	-1	
15	132.41	0.000940111	-1	-1	
16	130.06	0.000887586	-1	-1	
17	127.8	0.00083102	-1	-1	
18	125.64	0.000771619	-1	-1	
19	123.57	0.000710717	-1	-1	
20	121.57	0.000649751	-1	-1	
21	119.66	0.000590237	-1	-1	
22	117.82	0.000533737	-1	-1	
23	116.05	0.000481797	-1	-1	
24	114.35	0.000435857	-1	-1	
25	112.7	0.000397134	-1	-1	
26	111.12	0.000366509	-1	-1	
27	109.58	0.000344416	-1	-1	
28	108.1	0.00033079	-1	-1	
29	106.66	0.000325068	-1	-1	
30	105.27	0.000326242	-1	-1	
31	103.92	0.000332991	-1	-1	
32	102.61	0.000343816	-1	-1	
33	101.33	0.000357211	-1	-1	
34	100.09	0.000371788	-1	-1	
35	98.88	0.000386385	-1	-1	
36	97.7	0.000400105	-1	-1	
37	96.55	0.000412324	-1	-1	
38	95.43	0.000422646	-1	-1	
39	94.33	0.000430839	-1	-1	
40	93.25	0.000436777	-1	-1	
41	92.2	0.000440385	-1	-1	
42	91.17	0.000441625	-1	-1	
43	90.16	0.000440509	-1	-1	
44	89.16	0.000437127	-1	-1	
45	88.19	0.00043169	-1	-1	
46	87.23	0.000424558	-1	-1	
47	86.28	0.000416241	-1	-1	
48	85.36	0.000407367	-1	-1	
49	84.44	0.000398626	-1	-1	
50	83.54	0.000390691	-1	-1	
51	82.65	0.000384141	-1	-1	
52	81.78	0.000379399	-1	-1	
53	80.92	0.000376683	-1	-1	
54	80.06	0.000375996	-1	-1	
55	79.22	0.000377135	-1	-1	
56	78.39	0.000379722	-1	-1	
57	77.57	0.000383263	-1	-1	
58	76.76	0.000387197	-1	-1	
59	75.95	0.000390963	-1	-1	
60	75.16	0.00039405	-1	-1	
61	74.37	0.000396036	-1	-1	
62	73.59	0.000396606	-1	-1	
63	72.82	0.000395561	-1	-1	
64	72.05	0.000392801	-1	-1	
65	71.29	0.000388306	-1	-1	
66	70.54	0.000382113	-1	-1	
67	69.8	0.000374291	-1	-1	
68	69.06	0.000364927	-1	-1	
69	68.32	0.000354119	-1	-1	
70	67.59	0.000341971	-1	-1	
71	66.87	0.000328601	-1	-1	
72	66.15	0.000314139	-1	-1	
73	65.43	0.000298743	-1	-1	
74	64.73	0.000282596	-1	-1	
75	64.02	0.000265914	-1	-1	
76	63.32	0.000248943	-1	-1	
77	62.62	0.000231957	-1	-1	
78	61.93	0.000215245	-1	-1	
79	61.24	0.000199103	-1	-1	
80	60.56	0.000183815	-1	-1	
81	59.88	0.000169641	-1	-1	
82	59.2	0.0001568	-1	-1	
83	58.53	0.000145462	-1	-1	
84	57.85	0.000135737	-1	-1	
85	57.19	0.00012768	-1	-1	
86	56.52	0.00012129	-1	-1	
87	55.86	0.000116521	-1	-1	
88	55.2	0.000113292	-1	-1	
89	54.54	0.000111493	-1	-1	
90	53.89	0.000111002	-1	-1	
91	53.24	0.000111688	-1	-1	
92	52.59	0.000113417	-1	-1	
93	51.94	0.000116059	-1	-1	
94	51.3	0.000119484	-1	-1	
95	50.66	0.000123563	-1	-1	
96	50.02	0.000128169	-1	-1	
97	49.38	0.000133171	-1	-1	
98	48.74	0.000138434	-1	-1	
99	48.11	0.000143816	-1	-1	
100	47.48	0.000149172	-1	-1	
101	46.85	0.000154354	-1	-1	
102	46.22	0.000159211	-1	-1	
103	45.59	0.0001636	-1	-1	
104	44.97	0.000167386	-1	-1	
105	44.34	0.000170448	-1	-1	
106	43.72	0.000172688	-1	-1	
107	43.1	0.000174028	-1	-1	
108	42.48	0.000174419	-1	-1	
109	41.87	0.000173841	-1	-1	
110	41.25	0.000172299	-1	-1	
111	40.64	0.000169825	-1	-1	
112	40.02	0.000166474	-1	-1	
113	39.41	0.000162317	-1	-1	
114	38.8	0.000157442	-1	-1	
115	38.19	0.000151944	-1	-1	
116	37.58	0.000145923	-1	-1	
117	36.97	0.00013948	-1	-1	
118	36.37	0.000132715	-1	-1	
119	35.76	0.000125723	-1	-1	
120	35.16	0.000118592	-1	-1	
121	34.56	0.000111403	-1	-1	
122	33.95	0.000104231	-1	-1	
123	33.35	9.71421e-05	-1	-1	
124	32.75	9.01977e-05	-1	-1	
125	32.15	8.34514e-05	-1	-1	
126	31.56	7.6952e-05	-1	-1	
127	30.96	7.07433e-05	-1	-1	
128	30.36	6.4865e-05	-1	-1	
129	29.77	5.93528e-05	-1	-1	
130	29.17	5.42391e-05	-1	-1	
131	28.58	4.95523e-05	-1	-1	
132	27.98	4.53175e-05	-1	-1	
133	27.39	4.15563e-05	-1	-1	
134	26.8	3.82864e-05	-1	-1	
135	26.21	3.55217e-05	-1	-1	
136	25.62	3.32721e-05	-1	-1	
137	25.03	3.15437e-05	-1	-1	
138	24.44	3.03385e-05	-1	-1	
139	23.85	2.96545e-05	-1	-1	
140	23.26	2.94864e-05	-1	-1	
141	22.67	2.98251e-05	-1	-1	
142	22.08	3.06584e-05	-1	-1	
143	21.5	3.19714e-05	-1	-1	
144	20.91	3.37465e-05	-1	-1	
145	20.32	3.59637e-05	-1	-1	
146	19.74	3.86014e-05	-1	-1	
147	19.15	4.16361e-05	-1	-1	
148	18.57	4.5043e-05	-1	-1	
149	17.98	4.87958e-05	-1	-1	
150	17.4	5.28675e-05	-1	-1	
151	16.82	5.72298e-05	-1	-1	
152	16.23	6.18539e-05	-1	-1	
153	15.65	6.671e-05	-1	-1	
154	15.07	7.17676e-05	-1	-1	
155	14.49	7.69958e-05	-1	-1	
156	13.9	8.2363e-05	-1	-1	
157	13.32	8.78371e-05	-1	-1	
158	12.74	9.33858e-05	-1	-1	
159	12.16	9.89762e-05	-1	-1	
160	11.58	0.000104576	-1	-1	
161	11	0.000110152	-1	-1	
162	10.42	0.000115671	-1	-1	
163	9.84	0.000121102	-1	-1	
164	9.26	0.000126413	-1	-1	
165	8.68	0.000131573	-1	-1	
166	8.1	0.000136552	-1	-1	
167	7.52	0.000141321	-1	-1	
168	6.94	0.000145854	-1	-1	
169	6.36	0.000150123	-1	-1	
170	5.78	0.000154105	-1	-1	
171	5.21	0.000157777	-1	-1	
172	4.63	0.00016112	-1	-1	
173	4.05	0.000164113	-1	-1	
174	3.47	0.000166741	-1	-1	
175	2.89	0.000168989	-1	-1	
176	2.31	0.000170845	-1	-1	
177	1.73	0.000172299	-1	-1	
178	1.16	0.000173343	-1	-1	
179	0.58	0.000173972	-1	-1	
180	0	0.000174182	-1	-1	
