 i 	 x 	 y 	 xe 	 ye
0	180	0.00022072	-1	-1	
1	176.99	0.00022187	-1	-1	
2	173.99	0.000225251	-1	-1	
3	171.01	0.000230659	-1	-1	
4	168.06	0.000237764	-1	-1	
5	165.14	0.000246118	-1	-1	
6	162.27	0.000255178	-1	-1	
7	159.44	0.000264328	-1	-1	
8	156.66	0.000272908	-1	-1	
9	153.95	0.000280248	-1	-1	
10	151.3	0.000285706	-1	-1	
11	148.71	0.000288705	-1	-1	
12	146.19	0.000288773	-1	-1	
13	143.74	0.000285573	-1	-1	
14	141.36	0.00027893	-1	-1	
15	139.05	0.000268847	-1	-1	
16	136.81	0.000255512	-1	-1	
17	134.63	0.000239289	-1	-1	
18	132.52	0.0002207	-1	-1	
19	130.48	0.000200397	-1	-1	
20	128.5	0.000179121	-1	-1	
21	126.58	0.000157663	-1	-1	
22	124.71	0.000136813	-1	-1	
23	122.91	0.000117317	-1	-1	
24	121.15	9.98348e-05	-1	-1	
25	119.45	8.49068e-05	-1	-1	
26	117.8	7.29245e-05	-1	-1	
27	116.2	6.41167e-05	-1	-1	
28	114.64	5.85425e-05	-1	-1	
29	113.12	5.60972e-05	-1	-1	
30	111.64	5.65263e-05	-1	-1	
31	110.2	5.94484e-05	-1	-1	
32	108.8	6.4384e-05	-1	-1	
33	107.43	7.07884e-05	-1	-1	
34	106.1	7.80854e-05	-1	-1	
35	104.8	8.57013e-05	-1	-1	
36	103.52	9.30949e-05	-1	-1	
37	102.28	9.97839e-05	-1	-1	
38	101.06	0.000105366	-1	-1	
39	99.87	0.000109531	-1	-1	
40	98.7	0.000112075	-1	-1	
41	97.56	0.000112892	-1	-1	
42	96.44	0.000111981	-1	-1	
43	95.34	0.00010943	-1	-1	
44	94.26	0.000105404	-1	-1	
45	93.19	0.000100133	-1	-1	
46	92.15	9.38914e-05	-1	-1	
47	91.12	8.69806e-05	-1	-1	
48	90.11	7.97117e-05	-1	-1	
49	89.12	7.23882e-05	-1	-1	
50	88.14	6.52919e-05	-1	-1	
51	87.18	5.86707e-05	-1	-1	
52	86.22	5.27294e-05	-1	-1	
53	85.29	4.76236e-05	-1	-1	
