 i 	 x 	 y 	 xe 	 ye
0	180	0.000420017	-1	-1	
1	175.99	0.000422127	-1	-1	
2	172.01	0.000428463	-1	-1	
3	168.07	0.000439036	-1	-1	
4	164.21	0.00045386	-1	-1	
5	160.44	0.000472938	-1	-1	
6	156.78	0.000496254	-1	-1	
7	153.24	0.000523754	-1	-1	
8	149.83	0.000555327	-1	-1	
9	146.55	0.000590793	-1	-1	
10	143.42	0.000629884	-1	-1	
11	140.42	0.000672234	-1	-1	
12	137.55	0.000717379	-1	-1	
13	134.82	0.000764757	-1	-1	
14	132.21	0.000813725	-1	-1	
15	129.73	0.00086358	-1	-1	
16	127.36	0.000913585	-1	-1	
17	125.1	0.000962997	-1	-1	
18	122.94	0.00101109	-1	-1	
19	120.88	0.00105715	-1	-1	
20	118.9	0.00110053	-1	-1	
21	117.02	0.00114056	-1	-1	
22	115.21	0.00117662	-1	-1	
23	113.47	0.00120805	-1	-1	
24	111.8	0.00123421	-1	-1	
25	110.2	0.00125442	-1	-1	
26	108.65	0.00126808	-1	-1	
27	107.16	0.00127464	-1	-1	
28	105.71	0.00127371	-1	-1	
29	104.32	0.0012651	-1	-1	
30	102.97	0.00124887	-1	-1	
31	101.66	0.00122532	-1	-1	
32	100.39	0.00119504	-1	-1	
33	99.16	0.00115882	-1	-1	
34	97.96	0.00111758	-1	-1	
35	96.79	0.00107233	-1	-1	
36	95.65	0.00102409	-1	-1	
37	94.54	0.000973824	-1	-1	
38	93.45	0.000922376	-1	-1	
39	92.39	0.000870492	-1	-1	
40	91.35	0.000818802	-1	-1	
41	90.34	0.000767852	-1	-1	
42	89.34	0.000718126	-1	-1	
43	88.36	0.000670094	-1	-1	
44	87.4	0.000624224	-1	-1	
45	86.46	0.000580994	-1	-1	
46	85.53	0.000540875	-1	-1	
47	84.62	0.0005043	-1	-1	
48	83.72	0.000471626	-1	-1	
49	82.84	0.000443094	-1	-1	
50	81.97	0.000418795	-1	-1	
51	81.11	0.000398666	-1	-1	
52	80.27	0.000382489	-1	-1	
53	79.43	0.00036992	-1	-1	
54	78.6	0.000360512	-1	-1	
55	77.79	0.00035376	-1	-1	
56	76.98	0.000349124	-1	-1	
57	76.19	0.000346066	-1	-1	
58	75.4	0.000344071	-1	-1	
59	74.62	0.000342663	-1	-1	
60	73.85	0.000341417	-1	-1	
61	73.08	0.00033997	-1	-1	
62	72.32	0.000338017	-1	-1	
63	71.57	0.000335316	-1	-1	
64	70.83	0.000331679	-1	-1	
65	70.09	0.000326973	-1	-1	
66	69.36	0.00032111	-1	-1	
67	68.63	0.00031405	-1	-1	
68	67.91	0.000305799	-1	-1	
69	67.2	0.000296406	-1	-1	
70	66.49	0.000285964	-1	-1	
71	65.78	0.00027461	-1	-1	
72	65.08	0.000262514	-1	-1	
73	64.39	0.000249874	-1	-1	
74	63.69	0.000236909	-1	-1	
