 i 	 x 	 y 	 xe 	 ye
0	105	7.40816e-05	0	1.96599e-05	
1	107	9.98687e-05	0	1.97498e-05	
2	109	6.5524e-05	0	1.7965e-05	
3	111	9.2855e-05	0	2.12687e-05	
4	113	6.98909e-05	0	2.0057e-05	
5	115	0.000128735	0	2.32219e-05	
6	117	8.46004e-05	0	2.15327e-05	
7	119	7.53965e-05	0	1.96709e-05	
8	121	0.000134289	0	2.5139e-05	
9	123	0.000115735	0	2.40228e-05	
10	125	8.03579e-05	0	2.40465e-05	
11	127	6.02599e-05	0	2.2985e-05	
12	129	5.60542e-05	0	2.25576e-05	
13	131	5.87242e-05	0	2.28747e-05	
14	133	9.14237e-05	0	1.9302e-05	
15	135	5.81061e-05	0	2.15248e-05	
16	137	4.3019e-05	0	2.06917e-05	
17	139	7.60644e-05	0	2.35664e-05	
18	141	7.34654e-05	0	2.5346e-05	
19	143	4.93997e-05	0	2.36593e-05	
20	145	9.01034e-05	0	2.41984e-05	
21	147	2.3769e-05	0	1.99374e-05	
22	149	3.90613e-05	0	2.01759e-05	
23	151	2.13022e-05	0	1.70053e-05	
24	153	2.32004e-05	0	1.82151e-05	
25	155	2.05543e-13	0	1.51824e-11	
