 i 	 x 	 y 	 xe 	 ye
0	180	0.000253405	-1	-1	
1	176.91	0.000254173	-1	-1	
2	173.82	0.000256485	-1	-1	
3	170.76	0.000260364	-1	-1	
4	167.73	0.000265847	-1	-1	
5	164.73	0.000272988	-1	-1	
6	161.78	0.000281855	-1	-1	
7	158.89	0.000292529	-1	-1	
8	156.05	0.000305104	-1	-1	
9	153.28	0.00031968	-1	-1	
10	150.58	0.000336358	-1	-1	
11	147.94	0.000355232	-1	-1	
12	145.38	0.000376379	-1	-1	
13	142.9	0.000399845	-1	-1	
14	140.49	0.000425633	-1	-1	
15	138.15	0.000453686	-1	-1	
16	135.89	0.000483872	-1	-1	
17	133.7	0.000515975	-1	-1	
18	131.57	0.000549679	-1	-1	
19	129.52	0.00058457	-1	-1	
20	127.53	0.000620128	-1	-1	
21	125.61	0.000655733	-1	-1	
22	123.74	0.000690682	-1	-1	
23	121.94	0.000724201	-1	-1	
24	120.19	0.000755469	-1	-1	
25	118.49	0.000783651	-1	-1	
26	116.84	0.000807923	-1	-1	
27	115.24	0.000827511	-1	-1	
28	113.69	0.000841724	-1	-1	
29	112.18	0.000849983	-1	-1	
30	110.71	0.000851855	-1	-1	
31	109.29	0.000847075	-1	-1	
32	107.89	0.000835558	-1	-1	
33	106.54	0.000817417	-1	-1	
34	105.22	0.000792955	-1	-1	
35	103.92	0.000762662	-1	-1	
36	102.66	0.000727199	-1	-1	
37	101.43	0.000687373	-1	-1	
38	100.23	0.000644113	-1	-1	
39	99.05	0.000598428	-1	-1	
40	97.89	0.000551381	-1	-1	
41	96.76	0.000504044	-1	-1	
42	95.65	0.000457465	-1	-1	
43	94.56	0.000412632	-1	-1	
44	93.49	0.00037044	-1	-1	
45	92.44	0.000331669	-1	-1	
46	91.41	0.000296955	-1	-1	
47	90.4	0.000266778	-1	-1	
48	89.4	0.000241455	-1	-1	
49	88.42	0.000221134	-1	-1	
50	87.45	0.000205797	-1	-1	
51	86.49	0.000195273	-1	-1	
52	85.55	0.00018925	-1	-1	
53	84.63	0.000187298	-1	-1	
54	83.71	0.000188884	-1	-1	
55	82.81	0.000193406	-1	-1	
56	81.92	0.00020021	-1	-1	
57	81.04	0.000208624	-1	-1	
58	80.16	0.000217975	-1	-1	
59	79.3	0.000227616	-1	-1	
60	78.45	0.000236948	-1	-1	
61	77.61	0.000245432	-1	-1	
62	76.78	0.000252607	-1	-1	
63	75.95	0.000258098	-1	-1	
64	75.13	0.000261623	-1	-1	
65	74.33	0.000262994	-1	-1	
66	73.52	0.000262117	-1	-1	
67	72.73	0.000258987	-1	-1	
68	71.94	0.000253681	-1	-1	
69	71.16	0.000246348	-1	-1	
70	70.38	0.000237199	-1	-1	
71	69.61	0.000226493	-1	-1	
72	68.85	0.000214527	-1	-1	
73	68.09	0.000201618	-1	-1	
74	67.34	0.000188094	-1	-1	
75	66.59	0.000174282	-1	-1	
76	65.85	0.000160496	-1	-1	
77	65.11	0.000147025	-1	-1	
78	64.38	0.00013413	-1	-1	
79	63.65	0.000122035	-1	-1	
80	62.93	0.000110923	-1	-1	
81	62.21	0.000100932	-1	-1	
82	61.5	9.21582e-05	-1	-1	
83	60.78	8.4652e-05	-1	-1	
84	60.08	7.84233e-05	-1	-1	
85	59.37	7.34436e-05	-1	-1	
86	58.67	6.96507e-05	-1	-1	
87	57.98	6.69538e-05	-1	-1	
88	57.28	6.52386e-05	-1	-1	
89	56.59	6.43736e-05	-1	-1	
90	55.9	6.42156e-05	-1	-1	
91	55.22	6.46156e-05	-1	-1	
92	54.54	6.54237e-05	-1	-1	
93	53.86	6.64944e-05	-1	-1	
94	53.18	6.76904e-05	-1	-1	
95	52.51	6.88865e-05	-1	-1	
96	51.84	6.99725e-05	-1	-1	
97	51.17	7.08548e-05	-1	-1	
98	50.51	7.14587e-05	-1	-1	
99	49.84	7.17281e-05	-1	-1	
100	49.18	7.16262e-05	-1	-1	
101	48.52	7.11349e-05	-1	-1	
102	47.87	7.02531e-05	-1	-1	
103	47.21	6.89958e-05	-1	-1	
104	46.56	6.73917e-05	-1	-1	
105	45.91	6.54812e-05	-1	-1	
106	45.26	6.33139e-05	-1	-1	
107	44.61	6.09465e-05	-1	-1	
108	43.97	5.84399e-05	-1	-1	
109	43.32	5.5857e-05	-1	-1	
110	42.68	5.32606e-05	-1	-1	
111	42.04	5.07115e-05	-1	-1	
112	41.4	4.82663e-05	-1	-1	
113	40.77	4.59763e-05	-1	-1	
114	40.13	4.38861e-05	-1	-1	
115	39.5	4.20329e-05	-1	-1	
116	38.86	4.04457e-05	-1	-1	
117	38.23	3.9145e-05	-1	-1	
118	37.6	3.81428e-05	-1	-1	
119	36.97	3.74429e-05	-1	-1	
120	36.35	3.70408e-05	-1	-1	
121	35.72	3.69252e-05	-1	-1	
122	35.1	3.70775e-05	-1	-1	
123	34.47	3.7474e-05	-1	-1	
124	33.85	3.80855e-05	-1	-1	
125	33.23	3.88794e-05	-1	-1	
126	32.61	3.982e-05	-1	-1	
127	31.99	4.08699e-05	-1	-1	
128	31.37	4.19907e-05	-1	-1	
129	30.75	4.31442e-05	-1	-1	
130	30.13	4.42931e-05	-1	-1	
131	29.52	4.54017e-05	-1	-1	
132	28.9	4.64371e-05	-1	-1	
133	28.29	4.73692e-05	-1	-1	
134	27.67	4.81716e-05	-1	-1	
135	27.06	4.88217e-05	-1	-1	
136	26.45	4.93014e-05	-1	-1	
137	25.84	4.95971e-05	-1	-1	
138	25.23	4.96996e-05	-1	-1	
139	24.62	4.96043e-05	-1	-1	
140	24.01	4.93111e-05	-1	-1	
141	23.4	4.88244e-05	-1	-1	
142	22.8	4.81523e-05	-1	-1	
143	22.19	4.7307e-05	-1	-1	
144	21.58	4.63038e-05	-1	-1	
145	20.98	4.5161e-05	-1	-1	
146	20.37	4.38994e-05	-1	-1	
147	19.77	4.25418e-05	-1	-1	
148	19.16	4.11123e-05	-1	-1	
149	18.56	3.9636e-05	-1	-1	
150	17.95	3.81382e-05	-1	-1	
151	17.35	3.66443e-05	-1	-1	
152	16.75	3.51787e-05	-1	-1	
153	16.15	3.37647e-05	-1	-1	
154	15.55	3.2424e-05	-1	-1	
155	14.95	3.11762e-05	-1	-1	
156	14.34	3.00383e-05	-1	-1	
157	13.74	2.90249e-05	-1	-1	
158	13.14	2.81473e-05	-1	-1	
159	12.54	2.74137e-05	-1	-1	
160	11.95	2.68291e-05	-1	-1	
161	11.35	2.63951e-05	-1	-1	
162	10.75	2.61101e-05	-1	-1	
163	10.15	2.59692e-05	-1	-1	
164	9.55	2.59647e-05	-1	-1	
165	8.95	2.60861e-05	-1	-1	
166	8.36	2.63202e-05	-1	-1	
167	7.76	2.6652e-05	-1	-1	
168	7.16	2.70647e-05	-1	-1	
169	6.56	2.75401e-05	-1	-1	
170	5.97	2.80592e-05	-1	-1	
171	5.37	2.86028e-05	-1	-1	
172	4.77	2.91515e-05	-1	-1	
173	4.18	2.96868e-05	-1	-1	
174	3.58	3.01907e-05	-1	-1	
175	2.98	3.06472e-05	-1	-1	
176	2.39	3.10418e-05	-1	-1	
177	1.79	3.1362e-05	-1	-1	
178	1.19	3.1598e-05	-1	-1	
179	0.6	3.17425e-05	-1	-1	
180	0	3.17912e-05	-1	-1	
