 i 	 x 	 y 	 xe 	 ye
0	180	7.97227e-05	-1	-1	
1	176.43	7.98101e-05	-1	-1	
2	172.87	8.00619e-05	-1	-1	
3	169.35	8.04468e-05	-1	-1	
4	165.88	8.09142e-05	-1	-1	
5	162.47	8.13964e-05	-1	-1	
6	159.13	8.18118e-05	-1	-1	
7	155.88	8.20694e-05	-1	-1	
8	152.72	8.20744e-05	-1	-1	
9	149.66	8.17347e-05	-1	-1	
10	146.71	8.09676e-05	-1	-1	
11	143.86	7.9706e-05	-1	-1	
12	141.11	7.79046e-05	-1	-1	
13	138.47	7.55437e-05	-1	-1	
14	135.93	7.26313e-05	-1	-1	
15	133.49	6.92036e-05	-1	-1	
16	131.15	6.53229e-05	-1	-1	
17	128.9	6.10746e-05	-1	-1	
18	126.74	5.65625e-05	-1	-1	
19	124.67	5.19047e-05	-1	-1	
20	122.67	4.72275e-05	-1	-1	
21	120.75	4.26612e-05	-1	-1	
22	118.9	3.83333e-05	-1	-1	
23	117.12	3.43637e-05	-1	-1	
24	115.41	3.08576e-05	-1	-1	
25	113.75	2.78995e-05	-1	-1	
26	112.15	2.55473e-05	-1	-1	
27	110.6	2.38285e-05	-1	-1	
28	109.1	2.27372e-05	-1	-1	
29	107.65	2.22358e-05	-1	-1	
30	106.24	2.22581e-05	-1	-1	
31	104.88	2.27158e-05	-1	-1	
32	103.55	2.35065e-05	-1	-1	
33	102.26	2.45225e-05	-1	-1	
34	101	2.5659e-05	-1	-1	
35	99.77	2.6821e-05	-1	-1	
36	98.58	2.79274e-05	-1	-1	
37	97.41	2.89137e-05	-1	-1	
38	96.27	2.97325e-05	-1	-1	
39	95.16	3.03519e-05	-1	-1	
40	94.07	3.07539e-05	-1	-1	
41	93	3.09327e-05	-1	-1	
42	91.95	3.08928e-05	-1	-1	
43	90.92	3.06482e-05	-1	-1	
44	89.92	3.02217e-05	-1	-1	
45	88.93	2.96447e-05	-1	-1	
46	87.95	2.89555e-05	-1	-1	
47	87	2.81984e-05	-1	-1	
48	86.06	2.74203e-05	-1	-1	
49	85.13	2.66683e-05	-1	-1	
50	84.22	2.59854e-05	-1	-1	
51	83.32	2.54077e-05	-1	-1	
52	82.43	2.49611e-05	-1	-1	
53	81.56	2.46603e-05	-1	-1	
54	80.69	2.45077e-05	-1	-1	
55	79.84	2.4494e-05	-1	-1	
