 i 	 x 	 y 	 xe 	 ye
69	71.16	0.000197458	-1	-1	
70	70.38	0.000194807	-1	-1	
71	69.61	0.000190412	-1	-1	
72	68.85	0.000184384	-1	-1	
73	68.09	0.000176888	-1	-1	
74	67.34	0.000168136	-1	-1	
75	66.59	0.000158373	-1	-1	
76	65.85	0.000147866	-1	-1	
77	65.11	0.000136895	-1	-1	
78	64.38	0.00012574	-1	-1	
79	63.65	0.000114674	-1	-1	
80	62.93	0.000103949	-1	-1	
81	62.21	9.37965e-05	-1	-1	
82	61.5	8.44139e-05	-1	-1	
83	60.78	7.59655e-05	-1	-1	
84	60.08	6.85779e-05	-1	-1	
85	59.37	6.23392e-05	-1	-1	
86	58.67	5.72994e-05	-1	-1	
87	57.98	5.34721e-05	-1	-1	
88	57.28	5.08365e-05	-1	-1	
89	56.59	4.93414e-05	-1	-1	
90	55.9	4.89086e-05	-1	-1	
91	55.22	4.94376e-05	-1	-1	
92	54.54	5.08102e-05	-1	-1	
93	53.86	5.28948e-05	-1	-1	
94	53.18	5.55514e-05	-1	-1	
95	52.51	5.86357e-05	-1	-1	
96	51.84	6.20036e-05	-1	-1	
97	51.17	6.55146e-05	-1	-1	
98	50.51	6.90349e-05	-1	-1	
99	49.84	7.24412e-05	-1	-1	
100	49.18	7.5622e-05	-1	-1	
101	48.52	7.84798e-05	-1	-1	
102	47.87	8.09328e-05	-1	-1	
103	47.21	8.29149e-05	-1	-1	
104	46.56	8.43764e-05	-1	-1	
105	45.91	8.5284e-05	-1	-1	
106	45.26	8.56196e-05	-1	-1	
107	44.61	8.53803e-05	-1	-1	
108	43.97	8.4576e-05	-1	-1	
109	43.32	8.32292e-05	-1	-1	
110	42.68	8.13727e-05	-1	-1	
111	42.04	7.9048e-05	-1	-1	
112	41.4	7.63042e-05	-1	-1	
113	40.77	7.31955e-05	-1	-1	
114	40.13	6.97803e-05	-1	-1	
115	39.5	6.61194e-05	-1	-1	
116	38.86	6.22743e-05	-1	-1	
117	38.23	5.83065e-05	-1	-1	
118	37.6	5.42761e-05	-1	-1	
119	36.97	5.02405e-05	-1	-1	
120	36.35	4.6254e-05	-1	-1	
121	35.72	4.23669e-05	-1	-1	
122	35.1	3.86248e-05	-1	-1	
123	34.47	3.50682e-05	-1	-1	
124	33.85	3.17324e-05	-1	-1	
125	33.23	2.86471e-05	-1	-1	
126	32.61	2.58363e-05	-1	-1	
127	31.99	2.33184e-05	-1	-1	
128	31.37	2.11063e-05	-1	-1	
129	30.75	1.92076e-05	-1	-1	
130	30.13	1.76249e-05	-1	-1	
131	29.52	1.63561e-05	-1	-1	
132	28.9	1.53949e-05	-1	-1	
133	28.29	1.47311e-05	-1	-1	
134	27.67	1.43512e-05	-1	-1	
135	27.06	1.4239e-05	-1	-1	
136	26.45	1.4376e-05	-1	-1	
137	25.84	1.4742e-05	-1	-1	
138	25.23	1.53154e-05	-1	-1	
139	24.62	1.60743e-05	-1	-1	
140	24.01	1.69964e-05	-1	-1	
141	23.4	1.80597e-05	-1	-1	
142	22.8	1.9243e-05	-1	-1	
143	22.19	2.0526e-05	-1	-1	
144	21.58	2.18899e-05	-1	-1	
145	20.98	2.33175e-05	-1	-1	
146	20.37	2.47935e-05	-1	-1	
147	19.77	2.63043e-05	-1	-1	
148	19.16	2.78386e-05	-1	-1	
149	18.56	2.93866e-05	-1	-1	
150	17.95	3.09409e-05	-1	-1	
151	17.35	3.24955e-05	-1	-1	
152	16.75	3.40462e-05	-1	-1	
153	16.15	3.55903e-05	-1	-1	
154	15.55	3.71258e-05	-1	-1	
155	14.95	3.86522e-05	-1	-1	
156	14.34	4.01689e-05	-1	-1	
157	13.74	4.16762e-05	-1	-1	
158	13.14	4.31742e-05	-1	-1	
159	12.54	4.46627e-05	-1	-1	
160	11.95	4.61411e-05	-1	-1	
161	11.35	4.76083e-05	-1	-1	
162	10.75	4.90622e-05	-1	-1	
163	10.15	5.04998e-05	-1	-1	
164	9.55	5.1917e-05	-1	-1	
165	8.95	5.3309e-05	-1	-1	
166	8.36	5.46696e-05	-1	-1	
167	7.76	5.59917e-05	-1	-1	
168	7.16	5.72677e-05	-1	-1	
169	6.56	5.84888e-05	-1	-1	
170	5.97	5.96462e-05	-1	-1	
171	5.37	6.07303e-05	-1	-1	
172	4.77	6.17319e-05	-1	-1	
173	4.18	6.26416e-05	-1	-1	
174	3.58	6.34506e-05	-1	-1	
175	2.98	6.41506e-05	-1	-1	
176	2.39	6.47341e-05	-1	-1	
177	1.79	6.5195e-05	-1	-1	
178	1.19	6.55279e-05	-1	-1	
179	0.6	6.57292e-05	-1	-1	
180	0	6.57966e-05	-1	-1	
