 i 	 x 	 y 	 xe 	 ye
0	105	0.000421367	0	0.000150898	
1	107	0.000481819	0	0.000142021	
2	109	0.000506642	0	0.000130987	
3	111	0.000423242	0	0.000121914	
4	113	0.000464051	0	0.000114549	
5	115	0.00047238	0	9.68087e-05	
6	117	0.000542821	0	8.87801e-05	
7	119	0.000578995	0	8.45333e-05	
8	121	0.000572974	0	7.17896e-05	
9	123	0.000972134	0	4.37472e-05	
10	125	0.000960861	0	6.24934e-05	
11	127	0.00113573	0	6.8663e-05	
12	129	0.00156125	0	6.962e-05	
13	131	0.00200319	0	6.48302e-05	
14	133	0.00213378	0	7.17309e-05	
15	135	0.00213675	0	7.31189e-05	
16	137	0.00242227	0	6.84175e-05	
17	139	0.00255562	0	7.6604e-05	
18	141	0.00275494	0	8.86369e-05	
19	143	0.002777	0	8.65305e-05	
20	145	0.00277656	0	0.000102902	
21	147	0.00290177	0	0.000102409	
22	149	0.0028333	0	0.000111709	
23	151	0.00312515	0	0.000121946	
24	153	0.00295964	0	0.000139439	
25	155	0.00272905	0	0.000182933	
