 i 	 x 	 y 	 xe 	 ye
153	15.73	7.60072e-06	-1	-1	
154	15.15	8.15744e-06	-1	-1	
155	14.56	8.7313e-06	-1	-1	
156	13.98	9.3191e-06	-1	-1	
157	13.39	9.91756e-06	-1	-1	
158	12.81	1.05234e-05	-1	-1	
159	12.23	1.11331e-05	-1	-1	
160	11.64	1.17435e-05	-1	-1	
161	11.06	1.2351e-05	-1	-1	
162	10.47	1.29522e-05	-1	-1	
163	9.89	1.35437e-05	-1	-1	
164	9.31	1.41221e-05	-1	-1	
165	8.73	1.46842e-05	-1	-1	
166	8.14	1.52267e-05	-1	-1	
167	7.56	1.57465e-05	-1	-1	
168	6.98	1.62406e-05	-1	-1	
169	6.4	1.67062e-05	-1	-1	
170	5.81	1.71406e-05	-1	-1	
171	5.23	1.75413e-05	-1	-1	
172	4.65	1.79062e-05	-1	-1	
173	4.07	1.8233e-05	-1	-1	
174	3.49	1.85201e-05	-1	-1	
175	2.91	1.87657e-05	-1	-1	
176	2.33	1.89686e-05	-1	-1	
177	1.74	1.91275e-05	-1	-1	
178	1.16	1.92416e-05	-1	-1	
179	0.58	1.93104e-05	-1	-1	
180	0	1.93333e-05	-1	-1	
