 i 	 x 	 y 	 xe 	 ye
0	180	0.000237225	-1	-1	
1	176.31	0.000238246	-1	-1	
2	172.63	0.000241312	-1	-1	
3	169	0.00024643	-1	-1	
4	165.41	0.000253612	-1	-1	
5	161.9	0.000262866	-1	-1	
6	158.48	0.000274202	-1	-1	
7	155.14	0.000287615	-1	-1	
8	151.91	0.000303089	-1	-1	
9	148.79	0.000320586	-1	-1	
10	145.78	0.000340037	-1	-1	
11	142.88	0.000361341	-1	-1	
12	140.1	0.000384354	-1	-1	
13	137.43	0.000408888	-1	-1	
14	134.87	0.000434706	-1	-1	
15	132.41	0.000461522	-1	-1	
16	130.06	0.000489004	-1	-1	
17	127.8	0.000516775	-1	-1	
18	125.64	0.000544424	-1	-1	
19	123.57	0.000571511	-1	-1	
20	121.57	0.000597572	-1	-1	
21	119.66	0.000622136	-1	-1	
22	117.82	0.000644727	-1	-1	
23	116.05	0.000664877	-1	-1	
24	114.35	0.000682138	-1	-1	
25	112.7	0.000696092	-1	-1	
26	111.12	0.000706367	-1	-1	
27	109.58	0.000712652	-1	-1	
28	108.1	0.000714714	-1	-1	
29	106.66	0.000712409	-1	-1	
30	105.27	0.000705698	-1	-1	
31	103.92	0.000694653	-1	-1	
32	102.61	0.000679455	-1	-1	
33	101.33	0.000660393	-1	-1	
34	100.09	0.000637851	-1	-1	
35	98.88	0.00061229	-1	-1	
36	97.7	0.000584228	-1	-1	
37	96.55	0.000554224	-1	-1	
38	95.43	0.000522854	-1	-1	
39	94.33	0.000490695	-1	-1	
40	93.25	0.000458311	-1	-1	
41	92.2	0.000426242	-1	-1	
42	91.17	0.000394991	-1	-1	
43	90.16	0.000365021	-1	-1	
44	89.16	0.000336745	-1	-1	
45	88.19	0.000310518	-1	-1	
46	87.23	0.00028663	-1	-1	
47	86.28	0.000265301	-1	-1	
48	85.36	0.000246676	-1	-1	
49	84.44	0.000230816	-1	-1	
50	83.54	0.000217705	-1	-1	
51	82.65	0.000207248	-1	-1	
52	81.78	0.00019928	-1	-1	
53	80.92	0.000193576	-1	-1	
54	80.06	0.00018986	-1	-1	
55	79.22	0.000187824	-1	-1	
56	78.39	0.000187135	-1	-1	
57	77.57	0.000187455	-1	-1	
58	76.76	0.000188448	-1	-1	
59	75.95	0.000189792	-1	-1	
60	75.16	0.00019119	-1	-1	
61	74.37	0.000192374	-1	-1	
62	73.59	0.000193115	-1	-1	
63	72.82	0.00019322	-1	-1	
64	72.05	0.000192543	-1	-1	
65	71.29	0.000190977	-1	-1	
66	70.54	0.00018846	-1	-1	
67	69.8	0.000184973	-1	-1	
68	69.06	0.000180532	-1	-1	
69	68.32	0.000175192	-1	-1	
70	67.59	0.000169036	-1	-1	
71	66.87	0.000162176	-1	-1	
72	66.15	0.000154741	-1	-1	
73	65.43	0.000146878	-1	-1	
74	64.73	0.00013874	-1	-1	
75	64.02	0.000130486	-1	-1	
76	63.32	0.000122271	-1	-1	
77	62.62	0.000114245	-1	-1	
78	61.93	0.000106542	-1	-1	
79	61.24	9.92844e-05	-1	-1	
80	60.56	9.2573e-05	-1	-1	
81	59.88	8.64879e-05	-1	-1	
82	59.2	8.10859e-05	-1	-1	
83	58.53	7.64009e-05	-1	-1	
84	57.85	7.24436e-05	-1	-1	
85	57.19	6.92038e-05	-1	-1	
86	56.52	6.66521e-05	-1	-1	
87	55.86	6.47427e-05	-1	-1	
88	55.2	6.34169e-05	-1	-1	
89	54.54	6.26057e-05	-1	-1	
90	53.89	6.22331e-05	-1	-1	
91	53.24	6.2219e-05	-1	-1	
92	52.59	6.24817e-05	-1	-1	
93	51.94	6.29399e-05	-1	-1	
94	51.3	6.35149e-05	-1	-1	
95	50.66	6.41319e-05	-1	-1	
96	50.02	6.47215e-05	-1	-1	
97	49.38	6.52207e-05	-1	-1	
98	48.74	6.55743e-05	-1	-1	
99	48.11	6.57353e-05	-1	-1	
100	47.48	6.56659e-05	-1	-1	
101	46.85	6.53384e-05	-1	-1	
102	46.22	6.47352e-05	-1	-1	
103	45.59	6.38491e-05	-1	-1	
104	44.97	6.26831e-05	-1	-1	
105	44.34	6.12503e-05	-1	-1	
106	43.72	5.95728e-05	-1	-1	
107	43.1	5.76806e-05	-1	-1	
108	42.48	5.56108e-05	-1	-1	
109	41.87	5.34054e-05	-1	-1	
110	41.25	5.11103e-05	-1	-1	
111	40.64	4.87734e-05	-1	-1	
112	40.02	4.64428e-05	-1	-1	
113	39.41	4.41658e-05	-1	-1	
114	38.8	4.1987e-05	-1	-1	
115	38.19	3.99474e-05	-1	-1	
116	37.58	3.80835e-05	-1	-1	
117	36.97	3.64264e-05	-1	-1	
118	36.37	3.50017e-05	-1	-1	
119	35.76	3.38287e-05	-1	-1	
120	35.16	3.29206e-05	-1	-1	
121	34.56	3.22845e-05	-1	-1	
122	33.95	3.19216e-05	-1	-1	
123	33.35	3.18274e-05	-1	-1	
124	32.75	3.19924e-05	-1	-1	
125	32.15	3.2402e-05	-1	-1	
126	31.56	3.30374e-05	-1	-1	
127	30.96	3.38764e-05	-1	-1	
128	30.36	3.48934e-05	-1	-1	
129	29.77	3.60601e-05	-1	-1	
130	29.17	3.73467e-05	-1	-1	
131	28.58	3.87219e-05	-1	-1	
132	27.98	4.01537e-05	-1	-1	
133	27.39	4.16101e-05	-1	-1	
134	26.8	4.30595e-05	-1	-1	
135	26.21	4.44714e-05	-1	-1	
136	25.62	4.58167e-05	-1	-1	
137	25.03	4.70684e-05	-1	-1	
138	24.44	4.82016e-05	-1	-1	
139	23.85	4.91943e-05	-1	-1	
140	23.26	5.00271e-05	-1	-1	
141	22.67	5.06839e-05	-1	-1	
142	22.08	5.11516e-05	-1	-1	
143	21.5	5.14204e-05	-1	-1	
144	20.91	5.14837e-05	-1	-1	
145	20.32	5.13382e-05	-1	-1	
146	19.74	5.09835e-05	-1	-1	
147	19.15	5.04221e-05	-1	-1	
148	18.57	4.96594e-05	-1	-1	
149	17.98	4.87031e-05	-1	-1	
150	17.4	4.75632e-05	-1	-1	
151	16.82	4.62518e-05	-1	-1	
152	16.23	4.47825e-05	-1	-1	
153	15.65	4.31705e-05	-1	-1	
154	15.07	4.14321e-05	-1	-1	
155	14.49	3.95846e-05	-1	-1	
156	13.9	3.76457e-05	-1	-1	
157	13.32	3.56335e-05	-1	-1	
158	12.74	3.35664e-05	-1	-1	
159	12.16	3.14624e-05	-1	-1	
160	11.58	2.93394e-05	-1	-1	
161	11	2.72148e-05	-1	-1	
162	10.42	2.51053e-05	-1	-1	
163	9.84	2.30267e-05	-1	-1	
164	9.26	2.0994e-05	-1	-1	
165	8.68	1.90214e-05	-1	-1	
166	8.1	1.71218e-05	-1	-1	
167	7.52	1.53072e-05	-1	-1	
168	6.94	1.35883e-05	-1	-1	
169	6.36	1.19751e-05	-1	-1	
170	5.78	1.04762e-05	-1	-1	
171	5.21	9.09918e-06	-1	-1	
172	4.63	7.85087e-06	-1	-1	
173	4.05	6.73701e-06	-1	-1	
174	3.47	5.76249e-06	-1	-1	
175	2.89	4.9314e-06	-1	-1	
176	2.31	4.24709e-06	-1	-1	
177	1.73	3.71221e-06	-1	-1	
178	1.16	3.32875e-06	-1	-1	
179	0.58	3.09812e-06	-1	-1	
180	0	3.02116e-06	-1	-1	
