 i 	 x 	 y 	 xe 	 ye
0	105	0.000408688	0	0.000147795	
1	107	0.000433088	0	0.000155041	
2	109	0.000438933	0	0.000145978	
3	111	0.000484431	0	0.000128813	
4	113	0.000457898	0	0.000122567	
5	115	0.000498971	0	0.000109188	
6	117	0.000486455	0	9.02085e-05	
7	119	0.000546063	0	8.77033e-05	
8	121	0.000673936	0	7.3572e-05	
9	123	0.000803194	0	6.60216e-05	
10	125	0.000971097	0	4.82112e-05	
11	127	0.000869493	0	4.7424e-05	
12	129	0.00109907	0	5.64031e-05	
13	131	0.00120428	0	5.19753e-05	
14	133	0.00133514	0	4.65208e-05	
15	135	0.00162821	0	4.51878e-05	
16	137	0.00147481	0	4.67767e-05	
17	139	0.00152318	0	6.35247e-05	
18	141	0.00173579	0	5.96311e-05	
19	143	0.00182648	0	6.98239e-05	
20	145	0.00167689	0	7.99348e-05	
21	147	0.00174564	0	7.55929e-05	
22	149	0.00151083	0	7.32342e-05	
23	151	0.00162701	0	9.80901e-05	
24	153	0.00150308	0	0.000100358	
25	155	0.00125995	0	0.000116282	
