 i 	 x 	 y 	 xe 	 ye
138	25.23	6.16587e-05	-1	-1	
139	24.62	6.15405e-05	-1	-1	
140	24.01	6.11768e-05	-1	-1	
141	23.4	6.05729e-05	-1	-1	
142	22.8	5.97392e-05	-1	-1	
143	22.19	5.86904e-05	-1	-1	
144	21.58	5.74458e-05	-1	-1	
145	20.98	5.6028e-05	-1	-1	
146	20.37	5.44629e-05	-1	-1	
147	19.77	5.27786e-05	-1	-1	
148	19.16	5.10051e-05	-1	-1	
149	18.56	4.91736e-05	-1	-1	
150	17.95	4.73154e-05	-1	-1	
151	17.35	4.5462e-05	-1	-1	
152	16.75	4.36437e-05	-1	-1	
153	16.15	4.18895e-05	-1	-1	
154	15.55	4.02262e-05	-1	-1	
155	14.95	3.86781e-05	-1	-1	
156	14.34	3.72664e-05	-1	-1	
157	13.74	3.60092e-05	-1	-1	
158	13.14	3.49203e-05	-1	-1	
159	12.54	3.40102e-05	-1	-1	
160	11.95	3.32849e-05	-1	-1	
161	11.35	3.27465e-05	-1	-1	
162	10.75	3.23929e-05	-1	-1	
163	10.15	3.22182e-05	-1	-1	
164	9.55	3.22126e-05	-1	-1	
165	8.95	3.23631e-05	-1	-1	
166	8.36	3.26536e-05	-1	-1	
167	7.76	3.30653e-05	-1	-1	
168	7.16	3.35773e-05	-1	-1	
169	6.56	3.4167e-05	-1	-1	
170	5.97	3.48111e-05	-1	-1	
171	5.37	3.54855e-05	-1	-1	
172	4.77	3.61663e-05	-1	-1	
173	4.18	3.68303e-05	-1	-1	
174	3.58	3.74555e-05	-1	-1	
175	2.98	3.80219e-05	-1	-1	
176	2.39	3.85113e-05	-1	-1	
177	1.79	3.89086e-05	-1	-1	
178	1.19	3.92014e-05	-1	-1	
179	0.6	3.93807e-05	-1	-1	
180	0	3.94411e-05	-1	-1	
